1	7.5	0
2	7.5	0
3	7.5	0
4	7.5	0
5	7.5	0
6	7.5	0
7	7.5	0
8	7.5	0
9	7.5	0
10	7.5	0
11	7.5	0
12	7.5	0
13	3.35	0
14	3.35	0
15	3.35	0
16	3.35	0
17	3.35	0
18	3.35	0
19	3.35	0
20	3.35	0
21	3.35	0
22	3.35	0
23	3.35	0
24	3.35	0
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	1	0
32	1	0
33	1	0
34	1	0
35	1	0
36	1	0
37	1	0
38	1	0
